cif,a,b,c,alpha,beta,gamma
1502525,7.72443,8.2531,19.2848,90.0,96.121,90.0
1502526,7.8787,11.789,26.185,90.0,90.0,90.0
1502528,9.6671,10.0197,16.6629,90.0,90.0,90.0
1502533,8.631,12.0157,22.767,90.0,90.0,90.0
1502534,10.901,9.946,26.646,90.0,100.45,90.0
1502538,5.7256,16.786,17.572,90.0,90.0,90.0
1502545,8.0247,9.3837,21.6308,90.0,90.0,90.0
1502554,9.1517,11.6955,14.998,101.434,86.834,111.183
1502561,10.1514,18.0417,18.4086,90.0,90.0,90.0
1502567,12.6694,17.4024,19.0265,90.0,109.6034,90.0
1502569,14.0044,8.34399,18.0791,90.0,102.479,90.0
1502572,6.9024,7.5807,18.512,90.0,91.49,90.0
1502577,7.0739,13.657,14.9355,90.0,90.0,90.0
1502578,8.672,9.491,9.253,90.0,112.782,90.0
1502584,8.1512,17.576,17.2991,90.0,102.651,90.0
1502585,5.9348,8.4805,15.4624,90.9745,97.1725,90.8725
1502592,6.8234,22.6101,9.6941,90.0,107.665,90.0
1502594,7.6443,9.925,31.114,90.0,90.0,90.0
1502600,12.696,8.2166,20.78327,90.0,120.59772,90.0
1502603,14.21,10.072,19.29,90.0,90.054,90.0
1502611,8.107,8.585,9.637,112.308,107.086,97.024
1502613,7.8221,14.5983,27.4837,90.0,90.0,90.0
1502615,8.8113,7.6399,13.258,90.0,93.732,90.0
1502620,6.3728,12.4132,15.5812,90.0,90.0,90.0
1502622,6.9608,15.583,31.3056,90.0,90.0,90.0
1502631,8.025,8.415,14.351,87.633,96.486,118.24
1502632,16.7899,5.3652,17.3823,90.0,109.752,90.0
1502637,9.6289,12.161,13.927,104.239,89.878,109.359
1502641,9.2367,9.6213,10.4565,103.872,114.049,92.266
1502645,6.9285,14.9028,12.32537,90.0,119.63613,90.0
1502648,17.4388,15.7401,14.454,90.0,105.718,90.0
1502652,10.3425,10.3727,11.9922,110.546,104.412,97.464
1502658,11.1695,11.2252,20.0044,90.0,90.0,90.0
1502659,8.187,10.274,11.169,116.031,92.445,108.955
1502667,17.7571,6.5335,24.03028,90.0,131.68074,90.0
1502668,15.046,9.845,16.267,90.0,98.773,90.0
1502674,7.3381,10.1087,13.655,74.375,75.612,70.157
1502677,8.4016,13.4207,22.13,90.0,90.0,90.0
1502678,8.4011,10.7176,11.4368,112.187,83.709,112.243
1502693,21.33,7.7725,28.23482,90.0,127.2701,90.0
1502697,7.977,20.712,24.812,90.0,90.0,90.0
1502700,4.909,11.892,23.014,90.0,90.0,90.0
1502705,10.296,11.5493,18.79362,90.0,112.51081,90.0
1502712,19.4543,10.1426,22.8662,90.0,92.539,90.0
1502723,7.76,8.5323,12.8473,86.484,86.143,70.363
1502730,9.8846,9.9296,27.5538,90.0,90.0,90.0
1502731,9.2829,6.2367,31.336,90.0,95.449,90.0
1502732,8.966,18.422,10.4846,90.0,116.327,90.0
1502735,10.5356,9.7161,41.99179,90.0,99.7592,90.0
1502739,7.4672,16.4731,13.7414,90.0,103.927,90.0
1502741,7.088,7.22,9.14,92.55,106.95,110.32
1502749,10.621,14.802,13.345,90.0,101.17,90.0
1502752,14.0496,11.80399,20.9323,90.0,100.9361,90.0
1502764,8.2416,11.2464,13.9496,104.279,106.169,105.466
1502765,16.698,10.5516,16.706,90.0,98.437,90.0
1502770,8.628,14.8751,17.4444,90.0,90.0,90.0
1502771,8.9304,10.2803,10.9208,107.466,90.523,104.484
1502773,13.032,14.817,17.543,90.0,90.0,90.0
1502775,9.1512,17.1942,21.2757,105.558,97.417,96.995
1502779,11.081,25.643,12.99,90.0,102.64,90.0
1502782,7.4515,11.6557,15.1935,110.611,93.971,92.562
1502790,9.23,10.5413,15.742,96.051,97.568,95.234
1502792,5.7411,9.4947,24.665,90.0,90.0,90.0
1502794,9.1827,18.1165,18.6612,90.0,90.0,90.0
1502795,8.797,9.901,15.9022,90.0,99.925,90.0
1502796,9.7774,10.7185,17.521,90.0,90.174,90.0
1502798,7.59,11.1485,21.716,90.0,90.0,90.0
1502799,8.9941,12.14,18.745,90.0,90.0,90.0
1502806,7.2621,8.0445,28.318,90.0,90.0,90.0
1502808,8.1004,16.0763,11.7961,90.0,99.64,90.0
1502811,9.547,12.328,13.064,90.0,90.0,90.0
1502812,7.6054,10.8888,38.7397,90.0,90.0,90.0
1502814,7.8037,11.7086,18.3534,90.0,90.0,90.0
1502818,31.0432,8.6025,9.5501,90.0,92.677,90.0
1502820,8.7251,10.7734,16.5954,90.0,100.854,90.0
1502827,6.9521,14.5835,17.382,90.0,90.0,90.0
1502829,9.294,11.4297,15.266,90.0,90.0,90.0
1502835,6.5866,10.932,24.192,90.0,90.0,90.0
1502836,6.7271,8.4431,33.243,90.0,90.0,90.0
1502838,10.4314,15.4544,17.8219,90.0,90.0,90.0
1502839,7.6052,13.5568,16.9736,90.0,90.0,90.0
1502844,5.8975,12.5457,25.999,90.0,92.6152,90.0
1502845,7.0101,15.5516,24.6054,90.0,90.0,90.0
1502848,9.2973,14.557,17.335,90.0,90.0,90.0
1502853,7.649,11.673,24.726,90.0,90.0,90.0
1502858,15.0518,7.8121,10.9784,90.0,127.009,90.0
1502860,10.3491,13.9142,14.5174,90.0,92.506,90.0
1502865,9.4119,9.3243,12.776,90.0,106.893,90.0
1502873,13.6286,10.5494,16.1848,90.0,104.647,90.0
1502874,9.0065,12.0657,12.5677,93.446,94.118,105.057
1502882,11.6223,14.2257,17.1922,99.376,109.161,91.558
1502889,10.1486,9.3921,12.1392,90.0,96.634,90.0
1502909,10.478,10.566,28.685,90.0,90.0,90.0
1502912,13.3623,8.7047,17.49779,90.0,128.55939,90.0
1502914,9.2702,15.574,22.6712,90.0,90.0,90.0
1502922,12.6652,8.1149,21.878,90.0,105.15,90.0
1502923,8.5547,10.0913,11.0298,62.869,70.922,79.74
1502926,7.3472,9.8722,26.8795,90.0,90.0,90.0
1502927,10.2499,10.0927,19.7258,90.0,98.197,90.0
1502937,6.792,12.2189,13.1263,90.0,90.0,90.0
1502938,5.5972,22.0274,19.8862,90.0,91.438,90.0
1502942,5.4412,18.481,9.1796,90.0,106.141,90.0
1502944,9.573,14.186,16.8432,90.0,90.0,90.0
1502945,9.1721,14.0916,16.1791,90.0,90.0,90.0
1502946,7.3184,9.7046,9.7487,119.5603,102.9745,86.2786
1502948,11.701,5.714,17.818,90.0,96.491,90.0
1502951,11.732,12.02,18.224,79.289,85.127,88.981
1502954,9.8615,14.706,10.9222,90.0,95.711,90.0
1502963,23.99,23.99,6.922,90.0,90.0,90.0
1502964,7.8972,7.9276,9.8529,99.612,102.278,92.55
1502965,11.2211,11.8189,13.4426,110.193,110.006,92.35
1502967,9.0672,21.933,7.2346,90.0,110.83,90.0
1502973,6.437,7.1968,22.2006,90.0,91.305,90.0
1502978,10.4772,10.4772,19.925,90.0,90.0,120.0
1502980,6.4202,27.8217,8.53389,90.0,131.21396,90.0
1502990,14.6477,17.066,17.8123,90.0,90.0,90.0
1502993,9.269,5.8773,15.1007,90.0,101.95,90.0
1502995,9.3739,10.249,16.2713,90.0,90.0,90.0
1502999,15.829,7.502,21.66336,90.0,130.77178,90.0
1503009,6.3188,19.093,25.261,90.0,90.0,90.0
1503010,15.134,7.946,23.633,90.0,91.625,90.0
1503015,12.187,14.65,22.05,87.84,87.6,72.39
1503016,12.1826,13.2648,19.6464,73.314,83.977,76.654
1503020,7.3374,7.4795,25.3435,90.0,90.0,90.0
1503021,10.8049,17.5738,21.5909,90.0,90.0,90.0
1503022,18.025,12.343,12.143,90.0,120.46,90.0
1503025,8.9202,11.2248,18.6734,90.0,90.0,90.0
1503035,6.5664,17.1418,20.0329,90.0,90.0,90.0
1503057,9.336,12.036,15.354,90.0,101.625,90.0
1503060,9.757,29.99,11.97,90.0,98.61,90.0
1503061,11.9147,20.442,20.29122,90.0,117.99323,90.0
1503066,9.8525,12.4298,13.0648,71.504,77.486,75.275
1503067,9.682,9.9137,19.0085,90.0,90.0,90.0
1503069,6.508,10.191,12.222,91.608,103.611,101.668
1503071,8.673,10.421,17.737,100.899,94.817,114.075
1503074,6.8758,10.8208,12.6521,108.628,94.419,101.34
1503076,9.73374,10.3541,15.0615,90.0,97.662,90.0
1503077,7.387,11.854,15.835,90.0,90.0,90.0
1503078,11.6103,9.3464,21.70888,90.0,106.1877,90.0
1503079,6.4749,8.5245,23.9058,90.0,90.0,90.0
1503080,6.7284,19.087,10.4396,90.0,94.175,90.0
1503083,8.3995,12.2643,17.383,90.0,90.0,90.0
1503084,8.2499,8.2499,42.596,90.0,90.0,90.0
1503086,12.8408,15.1873,18.453,90.0,97.9023,90.0
1503090,14.862,7.4809,15.444,90.0,116.866,90.0
1503091,10.248,13.417,27.672,90.0,90.0,90.0
1503092,15.2284,17.6487,17.8733,90.0,90.0,90.0
1503095,23.8832,23.8832,6.3231,90.0,90.0,120.0
1503096,10.9259,11.4009,14.825,100.201,96.264,115.471
1503102,10.613,10.756,33.591,90.0,90.0,90.0
1503107,15.704,37.353,7.5165,90.0,90.0,90.0
1503110,7.4222,9.2295,13.544,85.0,74.87,84.77
1503116,8.274,10.2749,23.741,90.0,90.0,90.0
1503118,8.8667,9.048,11.101,105.71,98.61,96.29
1503124,8.925,13.408,17.122,90.0,91.162,90.0
1503128,8.9322,25.494,10.6943,90.0,103.349,90.0
1503131,7.9609,11.5503,15.081,101.935,96.206,89.496
1503137,8.2388,11.0204,12.1197,90.0,90.0,90.0
1503142,11.4476,17.433,12.0145,90.0,104.311,90.0
1503151,13.5681,8.1292,15.1521,90.0,107.156,90.0
1503153,8.7689,24.7018,9.87623,90.0,122.15439,90.0
1503154,5.7679,8.2804,12.9064,74.09,88.512,85.529
1503160,10.513,21.209,19.5593,90.0,90.309,90.0
1503161,11.301,17.774,22.517,90.0,90.0,90.0
1503162,20.312,9.5308,26.2849,90.0,107.355,90.0
1503169,8.0436,10.604,11.289,110.89,95.92,99.62
1503170,8.5467,10.49,21.228,90.0,101.57,90.0
1503171,9.276,22.735,11.894,90.0,110.871,90.0
1503172,8.486,10.26,30.754,90.0,90.0,90.0
1503173,8.39,28.706,20.46,90.0,93.631,90.0
1503175,8.07,10.917,17.772,90.0,90.891,90.0
1503178,18.7232,6.9539,14.145,90.0,120.2197,90.0
1503179,5.7927,12.1783,20.95145,90.0,101.50813,90.0
1503184,4.5421,10.033,37.818,90.0,90.0,90.0
1503188,10.266,16.834,11.491,90.0,114.101,90.0
1503189,10.1003,17.6993,10.2661,90.0,115.709,90.0
1503193,8.0748,9.2016,15.5271,90.0,100.084,90.0
1503194,9.128,10.3355,10.6415,76.61,68.814,82.929
1503196,6.5748,8.8652,10.7627,69.163,82.406,82.35
1503197,8.2353,13.2297,28.508,90.0,90.0,90.0
1503198,15.196,11.833,18.91459,90.0,122.54978,90.0
1503202,9.156,10.791,20.165,86.746,84.069,79.233
1503203,6.0078,15.103,21.747,90.0,90.0,90.0
1503207,8.573,9.9838,16.5361,90.0,90.0,90.0
1503213,6.9578,17.055,10.133,90.0,112.64,90.0
1503217,7.63,11.254,12.992,104.415,104.272,99.48
1503222,10.6196,11.847,13.843,91.696,104.085,97.966
1503227,5.8496,14.2422,15.3416,92.896,98.283,98.842
1503229,12.763,13.447,14.34,65.731,66.619,62.46
1503232,12.468,14.8471,16.1444,90.0,90.0,90.0
1503240,6.7647,17.5609,14.68676,90.0,116.61175,90.0
1503241,9.3013,17.9217,18.9114,90.0,101.888,90.0
1503242,10.2408,19.6871,19.3546,90.0,91.221,90.0
1503251,10.5907,10.5907,23.7251,90.0,90.0,90.0
1503253,5.9739,12.3938,18.8824,90.0,90.0,90.0
1503254,10.171,10.807,15.41,96.13,103.5,100.83
1503260,9.8904,13.3099,13.8982,90.0,90.0,90.0
1503264,9.212,10.137,25.14,90.0,90.0,90.0
1503266,7.8779,11.7191,20.476,90.0,90.0,90.0
1503269,12.245,15.3963,20.3817,90.0,97.456,90.0
1503270,11.152,20.0693,15.1565,90.0,111.331,90.0
1503273,7.1258,7.1258,59.557,90.0,90.0,90.0
1503286,5.3412,10.8365,11.3636,94.371,91.027,91.355
1503290,9.91,6.3413,28.512,90.0,96.138,90.0
1503295,9.5949,12.2464,13.8441,112.003,98.392,95.769
1503296,8.1021,9.1077,22.0686,90.0,90.0,90.0
1503298,6.7798,19.902,24.903,90.0,90.0,90.0
1503299,11.276,10.62,19.059,90.0,102.039,90.0
1503303,6.1289,14.4426,21.1,90.0,90.0,90.0
1503306,10.2709,10.5742,19.7677,90.0,90.0,90.0
1503311,9.867,11.972,13.193,90.0,98.78,90.0
1503319,10.6357,12.4031,22.803,90.0,90.0,90.0
1503323,11.9314,14.6278,17.7556,90.0,90.0,90.0
1503327,9.9003,10.2094,35.051,90.0,90.0,90.0
1503328,5.318,13.1826,20.997,90.0,90.0,90.0
1503329,39.2278,5.012,24.2164,90.0,124.793,90.0
1503334,11.1151,18.0094,12.3211,90.0,98.367,90.0
1503335,11.0811,12.4394,12.5442,90.0,90.0,90.0
1503338,9.14,10.032,14.50678,104.41935,107.1032,95.676
1503344,11.0902,9.1024,29.15186,90.0,107.90213,90.0
1503350,9.0692,9.1358,10.1628,96.846,114.132,100.193
1503351,6.6963,28.726,8.14156,90.0,119.68179,90.0
1503362,12.4588,9.2224,25.3533,90.0,107.04626,90.0
1503368,9.2436,15.171,24.757,90.0,90.0,90.0
1503374,15.923,15.923,18.741,90.0,90.0,120.0
1503376,7.3489,15.339,9.154,90.0,98.337,90.0
1503377,7.0652,20.188,21.214,90.0,90.0,90.0
1503381,8.1328,11.3211,14.9683,90.0,96.892,90.0
1503385,5.352,7.214,35.96,90.0,90.798,90.0
1503388,5.9972,15.79,17.12533,90.0,105.13767,90.0
1503401,8.333,22.7385,11.46249,90.0,119.3602,90.0
1503402,8.2755,10.0421,13.439,111.221,88.397,97.968
1503408,6.9488,12.9267,21.5644,90.0,90.0,90.0
1503409,8.3291,13.3826,16.51724,90.0,109.39974,90.0
1503410,10.0799,11.8568,18.339,87.936,87.083,87.037
1503413,5.857,19.125,16.336,90.0,90.26,90.0
1503415,18.5358,18.5358,10.8967,90.0,90.0,120.0
1503416,13.474,13.507,14.013,103.97,99.34,118.61
1503418,10.2696,12.6091,17.8108,90.0,90.0,90.0
1503421,20.0117,10.0091,10.6634,90.0,115.921,90.0
1503425,6.3505,14.9632,18.7349,90.0,90.0,90.0
1503430,13.2763,13.5303,17.55,111.457,89.669,107.102
1503434,6.4007,8.3512,15.9954,93.237,90.24,102.451
1503438,6.3734,12.5913,26.0483,90.0,90.0,90.0
1503439,14.961,14.961,25.968,90.0,90.0,120.0
1503442,6.1272,11.7615,21.1408,90.0,90.364,90.0
1503460,5.68762,13.586,24.108,90.0,90.0,90.0
1503463,11.5565,14.6892,22.021,90.0,90.0,90.0
1503464,17.48,7.99,12.93,90.0,132.34,90.0
1503466,12.48,13.14,21.92,90.0,90.0,90.0
1503483,7.2402,11.587,13.95,89.683,101.884,105.365
1503490,12.7011,5.87973,29.5998,90.0,91.6291,90.0
1503492,8.6185,21.6152,9.1545,90.0,98.632,90.0
1503494,6.1676,13.819,26.298,90.0,90.0,90.0
1503505,11.3127,11.5028,17.0515,76.16,74.987,81.589
1503510,7.3381,17.419,19.929,90.0,93.911,90.0
1503516,11.68976,14.9507,18.3439,90.0,90.0,90.0
1503517,17.6291,11.7882,18.92579,90.0,119.7326,90.0
1503518,17.711,12.0009,19.1201,90.0,119.82447,90.0
1503519,10.26594,9.75883,17.96995,90.0,98.0805,90.0
1503520,6.7124,13.5392,20.4694,90.0,90.0,90.0
1503525,15.8268,14.2082,8.8506,90.0,116.466,90.0
1503527,7.7364,11.3727,10.3702,90.0,93.049,90.0
1503528,6.0812,13.6176,15.5864,90.0,90.0,90.0
1503529,6.152,9.748,26.381,90.0,90.0,90.0
1503531,7.9713,11.856,19.9106,89.124,87.531,86.362
1503533,9.1136,11.9642,13.0996,90.0,90.0,90.0
1503534,9.6167,11.4223,15.7554,90.0,90.0,90.0
1503537,11.244,19.7631,17.25941,90.0,127.82929,90.0
1503540,16.6297,8.0075,10.8932,90.0,91.258,90.0
1503541,9.9868,11.8887,30.2095,90.0,90.0,90.0
1503542,6.1108,11.5152,12.9622,90.0,99.776,90.0
1503543,12.3446,7.2892,10.3201,90.0,105.901,90.0
1503544,13.4563,16.559,20.379,90.0,96.937,90.0
1503551,10.0884,10.8974,14.8238,90.0,119.668,90.0
1503553,8.0876,14.5181,10.8895,90.0,122.497,90.0
1503554,7.6705,26.6937,8.6661,90.0,120.88,90.0
1503558,7.0668,17.519,24.193,90.0,90.0,90.0
1503561,11.6052,12.5938,16.7103,90.0,90.0,90.0
1503562,10.071,11.93,13.1405,76.838,83.588,71.284
1503566,8.3574,9.8705,11.1365,82.181,81.74,85.669
1503569,8.6577,12.786,33.474,90.0,90.0,90.0
1503574,17.309,16.096,8.0997,90.0,95.76,90.0
1503578,10.8194,8.4261,21.76098,90.0,112.44908,90.0
1503580,7.601,12.967,13.991,90.0,90.0,90.0
1503585,10.299,8.974,12.702,90.0,95.653,90.0
1503595,8.6741,12.0321,19.0097,96.795,102.509,99.276
1503600,7.9894,11.0136,14.6649,90.994,105.668,103.389
1503605,9.815,11.972,24.772,90.0,90.0,90.0
1503609,15.6147,15.2102,24.20943,90.0,125.93131,90.0
1503613,8.533,12.505,14.664,72.58,77.245,78.328
1503617,9.8718,10.072,16.2663,90.0,90.0,90.0
1503620,6.03188,12.4097,25.1549,90.0,90.0,90.0
1503623,6.2897,13.7792,39.505,90.0,90.0,90.0
1503636,5.8138,9.773,15.314,84.585,88.44,79.196
1503637,7.8004,11.6387,30.824,90.0,90.0,90.0
1503647,12.6732,7.6116,13.8513,90.0,95.592,90.0
1503649,7.6602,7.6661,28.2746,90.0,90.0,90.0
1503650,11.3027,11.7909,12.2358,84.75,107.479,116.661
1503653,9.2189,12.5924,14.1,115.366,81.467,110.973
1503656,15.4532,9.245,16.7648,90.0,114.316,90.0
1503658,11.2726,11.8903,14.5544,86.571,88.755,81.249
1503662,9.108,13.516,22.558,90.0,90.0,90.0
1503664,6.6457,10.369,11.3174,90.0,92.645,90.0
1503666,11.4279,9.9784,16.245,90.0,93.967,90.0
1503669,9.8274,11.5318,17.6885,90.0,90.0,90.0
1503678,10.074,10.771,13.494,90.0,90.0,90.0
1503688,10.04377,12.165,19.2375,90.0,90.0,90.0
1503689,5.481,9.784,24.207,90.0,90.0,90.0
1503694,6.943,7.2493,15.2539,81.411,80.394,61.762
1503696,7.2899,11.7817,36.3289,90.0,90.0,90.0
1503698,6.839,16.92,19.998,90.0,94.559,90.0
1503699,11.856,13.164,17.373,90.0,90.0,90.0
1503702,10.825,11.335,22.723,90.0,90.0,90.0
1503703,8.8804,16.4376,22.1252,90.0,90.0,90.0
1503712,9.1208,12.849,17.357,90.0,90.0,90.0
1503716,7.0878,21.6199,10.75706,90.0,117.92509,90.0
1503719,11.9124,11.9124,26.191,90.0,90.0,90.0
1503720,10.773,11.224,19.641,105.078,101.351,96.175
1503722,6.1369,16.452,17.008,90.0,90.0,90.0
1503730,9.291,23.68,11.16,90.0,106.733,90.0
1503731,11.549,13.094,14.467,90.0,90.0,90.0
1503739,5.9303,10.3195,39.85,90.0,90.0,90.0
1503740,9.7907,18.3356,22.0661,90.0,90.0,90.0
1503742,8.5959,11.3682,8.9482,90.0,117.021,90.0
1503750,9.53356,8.72657,13.20228,90.0,91.5371,90.0
1503751,12.131,8.3322,17.32914,90.0,113.82158,90.0
1503754,16.428,6.3139,18.813,90.0,106.092,90.0
1503757,14.751,6.363,19.945,90.0,127.43,90.0
1503765,6.843,15.583,17.024,90.0,90.0,90.0
1503767,8.0126,9.7287,12.6512,90.0,91.24,90.0
1503769,8.5973,13.7008,15.9798,90.0,105.287,90.0
1503772,9.4532,23.5585,10.1531,90.0,101.643,90.0
1503776,7.7502,10.3944,19.83857,90.0,101.44923,90.0
1503788,18.02,18.02,7.3542,90.0,90.0,90.0
1503791,9.594,13.94,15.684,110.19,99.46,98.73
1503794,6.121,34.927,8.13,90.0,95.221,90.0
1503797,10.599,12.26,18.013,79.539,86.515,78.451
1503799,13.96,14.59,15.59,115.43,94.94,96.77
1503804,7.6675,9.3748,10.1892,90.0,95.618,90.0
1503808,5.981,25.479,30.461,90.0,90.0,90.0
1503809,6.1704,21.707,10.7242,90.0,94.349,90.0
1503828,9.4004,10.2614,13.271,101.813,93.644,94.256
1503832,8.3523,47.683,10.6968,90.0,121.33,90.0
1503836,13.4765,13.4765,10.5602,90.0,90.0,120.0
1503841,8.7885,5.201,23.5047,90.0,98.753,90.0
1503847,11.865,11.865,19.328,90.0,90.0,90.0
1503849,11.298,11.298,19.444,90.0,90.0,90.0
1503850,11.489,11.599,17.193,90.0,90.0,90.0
1503855,6.9484,12.3843,25.9281,90.0,90.0,90.0
1503857,9.15783,17.0989,17.1807,90.0,90.0,90.0
1503860,9.0917,9.3121,14.1154,84.228,84.713,82.675
1503866,7.9734,16.9107,9.8279,90.0,99.353,90.0
1503876,10.0669,25.664,10.9208,90.0,111.079,90.0
1503885,7.358,16.8827,7.395,90.0,97.048,90.0
1503886,7.535,15.011,11.08087,90.0,132.51383,90.0
1503889,6.7325,12.196,15.301,90.0,101.739,90.0
1503895,8.7523,10.4027,27.1256,90.0,90.0,90.0
1503896,10.466,11.7421,27.8012,90.0,90.0,90.0
1503897,9.0749,9.7231,13.0834,90.0,90.0,90.0
1503898,11.0654,7.8055,14.9411,90.0,99.899,90.0
1503899,9.6755,14.3918,13.8807,90.0,107.133,90.0
1503900,10.0146,9.3156,18.12082,90.0,112.67289,90.0
1503902,7.7578,10.497,10.791,71.02,75.69,74.48
1503903,9.3344,9.5233,10.9791,77.329,68.367,69.877
1503904,10.795,12.833,13.549,90.0,90.0,90.0
1503924,6.7893,10.428,23.669,90.0,90.0,90.0
1503929,5.8139,11.242,42.329,90.0,90.0,90.0
1503934,10.3321,12.9156,14.6989,90.0,90.0,90.0
1503943,6.936,17.283,20.657,90.0,90.0,90.0
1503945,38.18,8.344,14.4486,90.0,108.287,90.0
1503948,11.0096,11.961,23.52,90.0,96.074,90.0
1503949,10.2108,14.0601,18.1008,88.627,88.322,70.761
1503951,12.846,17.476,15.118,90.0,90.186,90.0
1503953,12.7416,13.0016,23.9379,102.162,86.008,110.861
1503963,6.9194,7.8312,30.9251,90.0,90.0,90.0
1503965,9.7999,10.2406,11.7764,90.0,90.0,90.0
1503968,8.7223,11.3198,11.2189,90.0,92.1671,90.0
1503969,10.481,12.266,13.619,101.824,93.497,91.387
1503972,7.711,10.5025,20.8344,90.0,90.0,90.0
1503975,14.0617,17.0906,19.3399,90.8266,104.6941,94.1097
1503979,13.5407,9.1835,14.8521,90.0,112.831,90.0
1503980,11.5118,8.8192,17.5093,90.0,105.927,90.0
1503984,7.8324,25.8462,9.58969,90.0,123.70217,90.0
1503988,6.914,8.5899,24.45,90.0,95.112,90.0
1503989,9.7373,12.7255,26.8842,90.0,90.0,90.0
1503993,14.1643,10.301,20.838,90.0,103.915,90.0
1503997,11.528,16.331,16.484,90.0,90.0,90.0
1504001,15.775,12.4675,22.8382,90.0,129.81331,90.0
1504005,5.68402,9.43737,16.8839,90.0,90.0,90.0
1504010,6.1407,7.3149,21.3626,87.205,86.658,72.179
1504011,6.2529,8.6287,18.3445,90.0,90.0,90.0
1504013,8.3728,11.6125,12.365,102.462,100.036,102.883
1504017,8.94,10.89,10.079,90.0,95.4352,90.0
1504018,17.962,9.9317,20.157,90.0,112.669,90.0
1504027,7.8567,11.2624,14.7834,90.0,90.0,90.0
1504032,9.0322,10.4795,29.1191,90.0,90.0,90.0
1504041,9.7307,10.9784,33.3226,90.0,90.0,90.0
1504048,6.51,14.258,18.556,90.0,90.0,90.0
1504050,7.912,7.392,14.05,90.0,104.92,90.0
1504057,7.879,6.854,32.765,90.0,90.0,90.0
1504062,12.1,7.3,12.752,90.0,111.89,90.0
1504063,7.724,27.076,9.347,90.0,100.51,90.0
1504066,7.6034,12.7414,13.9945,90.0,90.0,90.0
1504068,10.3844,11.1279,19.5084,90.0,98.041,90.0
1504069,15.0588,15.0588,15.827,90.0,90.0,90.0
1504070,16.203,16.204,17.639,90.0,90.0,90.0
1504074,10.4248,11.0694,20.658,90.0,90.0,90.0
1504088,10.096,13.147,14.429,90.0,90.0,90.0
1504092,16.7615,10.1571,22.08158,90.0,117.2423,90.0
1504095,17.1785,6.5035,17.2798,90.0,101.927,90.0
1504106,10.824,14.282,18.00879,90.0,114.75058,90.0
1504107,13.0902,16.4023,19.4869,90.0,90.0,90.0
1504108,9.3504,18.666,20.153,90.0,90.0,90.0
1504109,7.816,19.39,12.728,90.0,91.5,90.0
1504111,9.318,9.838,10.808,77.76,68.27,70.39
1504117,32.3486,7.7362,18.9463,90.0,124.921,90.0
1504119,7.8625,10.7999,19.88374,90.0,112.32088,90.0
1504120,12.7746,5.8697,16.037,90.0,102.412,90.0
1504125,7.0431,15.834,7.4578,90.0,111.745,90.0
1504129,6.9331,8.3871,16.424,102.313,91.417,97.461
1504137,6.2109,15.5608,21.4507,90.0,90.0,90.0
1504144,7.9296,11.5575,14.399,90.0,90.0,90.0
1504152,10.3811,11.0624,11.7553,109.649,93.374,115.456
1504164,13.2356,12.1782,26.593,90.0,102.202,90.0
1504169,9.7384,12.008,19.3474,90.0,94.943,90.0
1504172,8.7526,10.6,14.995,90.0,90.0,90.0
1504173,12.696,14.502,15.33,74.95,71.74,79.67
1504182,9.268,13.934,19.073,90.0,90.0,90.0
1504186,7.8053,9.4883,18.9039,90.0,90.0,90.0
1504189,7.7249,9.6338,22.5067,90.0,90.0,90.0
1504190,7.7635,9.7864,21.0195,90.0,90.0,90.0
1504206,9.6612,6.9042,20.94107,90.0,112.80552,90.0
1504214,6.5381,13.0869,28.301,90.0,90.0,90.0
1504215,27.8634,7.012,18.3625,90.0,129.332,90.0
1504216,7.1446,10.9191,24.57476,90.0,104.95063,90.0
1504228,8.0984,13.6158,19.1081,90.0,90.0,90.0
1504232,7.1052,11.8008,28.9702,90.0,90.0,90.0
1504241,11.0848,8.9222,11.2461,90.0,116.209,90.0
1504244,6.0566,11.2097,30.664,90.0,90.0,90.0
1504245,5.9508,11.729,31.384,90.0,90.0,90.0
1504249,11.422,16.075,17.832,90.0,90.0,90.0
1504255,11.3134,15.5617,20.9829,102.795,88.031,110.656
1504256,17.0937,16.8043,19.5183,90.0,90.552,90.0
1504262,25.789,10.154,15.75,90.0,112.458,90.0
1504264,17.9311,10.112,22.4591,90.0,101.184,90.0
1504269,15.538,7.301,16.871,90.0,98.46,90.0
1504270,10.9019,13.4448,18.6462,90.0,90.0,90.0
1504276,15.098,15.275,15.443,67.68,61.26,75.64
1504277,4.9426,12.8163,23.5105,90.0,90.0,90.0
1504280,9.3,13.075,16.85,90.0,90.0,90.0
1504281,18.099,8.285,19.042,90.0,105.218,90.0
1504286,9.3413,10.0343,16.9972,90.0,90.0,90.0
1504292,10.2861,10.833,36.79,90.0,90.0,90.0
1504293,8.6882,14.998,15.059,117.59,93.7,98.17
1504306,9.5398,10.677,30.01,90.0,90.0,90.0
1504309,7.7972,17.906,23.36041,90.0,104.81031,90.0
1504315,9.0929,12.3452,22.031,90.0,90.0,90.0
1504316,8.953,16.163,22.95,90.0,90.0,90.0
1504320,9.7381,10.0151,22.9501,90.0,90.0,90.0
1504324,7.1142,10.3129,12.2349,77.686,79.631,70.525
1504330,14.6152,8.5366,20.0154,90.0,121.16238,90.0
1504332,7.2833,18.243,15.71081,90.0,106.21764,90.0
