name,sgnum
2220517,14
7153819,14
7002247,2
4061112,2
2238039,18
2014251,14
7222404,33
8103227,4
2237194,14
4113021,14
7115657,2
2005729,15
2215314,4
7101001,2
4027847,4
2020594,60
2103430,2
2238950,14
4503095,11
4513665,2
4022085,2
2104786,19
2229507,2
2201391,2
2219148,4
4079912,2
2209652,2
1508845,14
2240046,14
4065694,2
2228422,4
2218109,2
2222109,14
4067490,19
2211197,2
4512801,2
2213508,14
2300238,14
4023693,2
1505593,14
4507998,14
4501021,14
7115598,2
1542725,4
1507503,14
2207690,2
2204873,2
4107245,4
4507670,2
2004998,4
2220883,2
1502527,19
2235554,2
7218861,1
7150935,4
1505069,14
7104602,2
1518658,4
4064956,4
2213542,14
4065628,2
2238201,14
4125047,4
2210062,4
1506886,4
4020865,2
4107211,62
4030397,2
7153365,2
4501018,2
7154022,4
2004501,14
1504340,2
1513394,4
2010425,14
4021054,1
2218675,4
7201830,14
4024499,2
1520344,4
4022845,2
7200201,2
2206802,14
2101848,2
4020348,4
7152383,4
2014297,2
1529856,2
2014035,4
1517981,4
5000153,14
1506854,14
2105068,2
1505567,14
2011862,4
4062299,2
1508843,4
4506072,2
4020200,14
7118808,7
4336203,2
2203550,14
4027769,4
2234046,2
1504129,2
4020408,2
7154822,2
7054007,14
2240629,2
7217886,2
1543130,19
4078876,14
4078685,2
4076972,145
2105027,14
2203664,14
7052954,4
2203064,14
2236892,2
4031932,2
7225632,2
4342493,2
4119494,19
1507830,2
7155053,4
4023416,4
2236257,2
4062954,2
1504872,4
7219800,4
2236535,14
4062529,14
7000349,11
7151520,2
2001558,14
1506635,2
7008135,7
2007434,14
2000830,14
4084666,11
4030978,14
4021101,2
4501134,7
7150613,14
7154441,4
2003684,14
2231288,14
4030463,2
7208802,14
2002928,61
4026117,2
4022962,2
1543084,4
7217856,4
2105026,14
4501872,2
2012015,14
2105154,33
4066153,2
1503287,2
4063772,14
2217066,14
7152098,2
7152770,4
2237792,4
4026481,2
4103002,1
4505427,2
4077325,2
2018216,14
4506224,14
7202449,14
2216631,4
4020079,2
2202988,2
4026399,4
7203243,2
2104164,19
7007105,14
7037878,12
4024377,2
2006117,14
4079067,4
4068625,2
4026906,4
4031487,14
2208099,14
2226473,14
4113548,1
4029912,2
1504992,2
2231851,4
4024835,4
7154446,19
4022776,4
7153083,4
7213591,36
4084978,2
2226595,2
4074870,4
2204193,2
7213703,2
2000925,14
7204795,2
7002421,69
2001949,2
1507111,2
4026151,19
7152813,2
2104853,4
1505202,2
7226354,4
7114937,2
2227613,2
2232626,14
1508431,2
7150882,4
2222693,14
7036825,167
7151471,2
4075235,15
2228719,2
7054651,2
2009176,7
4023198,4
4508470,2
2002968,19
1516414,14
4111364,2
1502611,2
2000989,4
2216330,2
2219275,14
2210071,14
2018241,2
4026850,4
4086129,4
2201994,2
7154414,2
7219790,14
7150049,5
2206851,2
4066630,2
8100045,14
2300236,14
2012569,14
2011397,14
4022252,11
2208049,2
4078037,19
7109189,2
4029873,2
7029332,14
7050066,2
7223879,2
7103910,14
2219765,2
2219506,2
7104705,2
2216348,7
2012951,14
2205421,14
7151677,2
4025850,4
4072937,2
7117023,14
7151249,4
2212872,14
7016220,2
4085684,4
7051805,4
2210198,2
7214683,14
1502447,1
4024346,11
4074554,2
7154728,14
7208253,14
2214368,14
8102491,14
4062626,2
2226488,4
4027961,2
2212540,11
1502856,2
7112234,14
1511966,2
7151489,14
2101860,4
7223913,1
7152173,2
7206175,14
7152910,2
4027844,4
2225913,2
2216172,14
2210250,2
4510364,14
2217845,14
4502399,14
4503107,12
2000389,2
7219108,62
8101578,2
7051322,14
2214055,14
4060384,14
2004591,2
2100239,19
4024467,2
4080631,14
2008439,19
4510872,4
7212308,2
4021626,15
4118785,4
4061652,14
2212771,14
7224981,2
8102020,14
2235593,14
2210047,2
4507505,9
7152743,2
2225630,19
2239691,2
2218499,2
1100686,14
2232875,2
7051695,2
2105865,92
2202748,2
2201343,2
7218742,2
2227511,4
4028598,14
4028549,4
7105267,1
4023331,2
7112158,2
7150475,14
1544192,2
7108137,2
4124324,4
2207500,2
1504105,2
2014085,2
4021496,4
2217941,29
4031895,2
2215826,14
7055103,4
7208891,14
4070823,2
4107913,2
4028225,4
2203590,14
4021363,2
2012161,29
4023479,14
4122316,4
1540600,2
2008945,4
4318415,1
2016475,29
4076363,14
2215924,14
4020583,4
4105367,4
2235214,14
2211267,14
7005592,2
1501796,4
1518437,19
2235480,14
1540692,4
4073065,2
2004438,14
4027078,14
7211932,2
1543322,14
2217314,14
4026730,2
7117267,2
7054720,4
4504975,11
2016175,7
4029276,2
2216150,14
2015317,4
4026078,7
2222103,14
7219104,19
7211113,2
7151894,1
7219071,4
4022526,4
7103151,2
4023857,2
4329846,2
7150585,14
7200957,19
4076816,2
2240326,19
4069025,2
4101236,14
7226343,2
7217711,2
4028899,1
2228717,2
7106100,2
2010741,2
4303445,14
2004269,14
2222451,14
4101736,4
4029588,7
2222781,14
2232442,2
4021437,14
7152823,19
4064891,2
2213512,2
1518280,14
2241074,2
2200633,14
4115944,14
4104770,4
7054788,14
1508316,2
2228535,2
7216282,14
4332587,96
7118838,2
2220312,2
7225633,2
2203490,11
1540621,14
1504554,2
2227899,2
2219302,2
4025765,2
2211489,13
2010045,2
2006041,2
7151736,2
4020288,19
4062247,2
4021967,1
7112240,14
1504196,4
2016797,14
2221294,2
7153316,2
2101397,2
4503818,2
1529509,4
4075867,2
2105022,14
7052958,2
7100828,14
2229575,4
4103598,14
2102063,29
2211997,2
2000856,4
1503191,14
2203029,2
2016142,14
7154459,4
7026056,14
4021448,145
4027270,4
2208708,2
1513535,4
4081498,4
7153648,4
4085076,14
2101940,2
4085812,2
2237902,2
4512204,14
4025418,2
4027610,61
2205587,62
7011314,2
4027964,19
7102060,4
1542287,4
7152824,2
4510917,14
1519436,2
7217150,14
4504974,7
7202475,14
4060356,14
4062411,1
2214901,2
2228697,19
4067863,2
7205015,2
2101374,2
1543474,2
4104247,2
7215857,2
4021488,2
4512819,15
4086219,2
2222538,13
2104784,19
7151076,14
2225518,2
4500432,14
4064276,14
2220258,14
7150784,14
2241157,2
2232035,4
2010245,14
2230218,14
2016821,19
1542633,4
2204085,14
4103314,14
1543168,2
7153528,2
4100437,4
4027030,4
4078151,2
1502391,2
1504491,2
1502570,4
1542362,4
4061577,1
1505196,2
2103593,4
1506873,14
7225635,2
2235635,14
7105869,2
4021214,2
1516704,2
4300231,2
4077536,2
1528339,14
4077156,4
4500839,2
4021891,2
2231713,14
4507474,14
4027216,2
4511617,7
2222547,14
2105112,19
2226108,14
7204770,2
4064153,2
2005844,2
2228286,14
4024056,14
4020451,144
4500959,19
2105100,14
4513599,11
2206070,14
4506064,2
4020417,2
4021255,14
4505867,2
4077820,2
4512821,2
4026676,14
7154838,14
7100701,14
8100538,19
2241412,14
4027300,2
2223361,2
4072502,2
4120263,14
7113282,4
1543910,4
2009004,14
4112219,7
1512069,2
4117754,2
2237295,14
4064281,13
4511618,2
7150952,2
4117082,2
2235514,14
4331745,2
4505819,14
4026281,2
1507372,4
7216189,2
4024219,2
4030105,2
2100148,19
4500646,4
7209200,19
7155131,2
1513507,4
2014647,2
7204820,14
2105622,62
2011234,2
1503361,2
7153232,1
4119730,4
4308002,14
7151915,2
4069869,2
4084488,2
1502566,2
2206924,14
4508023,14
2300245,14
2202598,2
4027282,4
2013559,14
1507559,2
1502621,14
4028786,2
4026675,14
4081474,2
7005721,2
1504731,4
4083913,2
2003892,14
4310538,14
4504005,14
4030768,4
4508289,2
4028034,14
4021976,4
2300572,19
7153092,4
2219311,14
2206599,4
2225255,2
2219413,2
4504866,4
4020144,14
1519848,14
4023231,2
7154544,2
7117260,2
2235457,4
2200479,19
1519519,14
4021783,4
4028191,4
4023998,4
4507559,33
4023132,9
2000553,4
8000163,14
4100857,2
4084693,2
7209117,19
4066043,2
1508564,4
7225380,14
1505972,2
2211364,2
2007879,14
2001326,2
1508822,4
7154578,2
2203523,14
1513499,2
4025515,2
2018126,2
7214411,2
1505378,2
1542462,14
4027187,2
7200457,14
2236984,2
7150434,19
4075050,2
2219028,7
2105601,2
4029261,4
5000001,19
7054559,2
7214120,2
2003549,4
4113768,4
4081767,2
4026583,2
2200562,2
7112726,2
2203518,14
2105155,33
4027538,4
2225882,19
7216389,14
7209203,2
4342844,4
2216447,62
4064783,14
4508138,2
4322930,14
7053271,14
7027690,2
4511329,4
4024191,2
4020401,2
1520240,2
7150825,2
1508473,29
4023720,4
2205031,2
2018613,2
4025405,19
4069356,2
2223659,2
2218229,2
7152152,19
7203321,14
4068661,4
1518693,4
7154658,2
7152120,4
4506191,19
2219889,14
7150108,14
1515925,4
2217574,2
1518582,4
4029510,2
7017427,2
4029874,2
4022909,4
4340824,2
4024797,2
7214365,2
2217009,7
7154013,14
1506969,14
7053213,14
7219110,62
2013803,13
2009731,11
4022976,2
2017252,1
7050569,2
2017882,2
1513409,2
2223832,2
2103896,2
2213142,4
4332964,7
4307499,2
4324446,14
4082581,2
1529866,2
1508140,4
1506672,4
7114917,2
7109260,4
4022227,14
2204196,14
7153602,4
7117669,4
4120892,4
2102853,4
4119796,2
4029209,14
4074500,14
4116154,15
2235177,2
4102294,19
4031736,2
4021462,2
4023960,14
7223874,2
2010311,14
2227701,14
2106955,60
2003755,2
4023232,14
2218458,19
7152898,19
4085896,14
1517084,2
2213704,14
1501674,2
7114791,15
4078675,14
2209388,2
1505676,14
2220495,14
2239669,4
1543571,2
7111386,2
1502059,2
1508691,4
1507820,14
7150854,2
7212089,14
7212431,2
4083623,2
4023672,4
1502252,2
4070939,2
4513807,2
7110001,4
2217052,2
4312499,14
4507313,14
2100662,14
4079678,2
2231398,14
1519849,14
4081493,14
4319422,2
4111082,2
4030980,2
4024479,4
7150173,2
7216590,2
7151364,2
4072695,14
4030654,19
2221786,14
1517959,1
4120744,1
1516752,4
2008661,14
7225909,2
1516337,2
4025204,14
4063903,2
4115180,2
2223148,2
4114024,1
7211145,2
7055016,2
4506271,14
4081977,14
4075721,1
4022047,14
4020178,2
2010263,14
4028344,2
4083386,4
2006892,14
4070543,2
7155030,2
4023920,2
4063309,2
4504995,14
1506736,4
2220524,14
7112730,4
2212224,11
2232293,2
1519411,4
4022891,2
1506919,4
1506556,14
8101848,4
1518655,14
7110146,4
4020233,2
4068534,2
4020332,1
7220021,14
2009756,14
4020192,4
7153847,4
7050551,29
4023038,4
2213955,14
2237844,19
1503787,4
4507555,14
4023086,14
7154565,2
2237698,14
1504676,2
2100668,14
1517549,14
4103939,4
7100087,14
4123586,160
7218870,2
1506141,14
1543198,2
7017787,2
4110083,2
1504560,2
2300229,14
4029189,14
2212157,19
2014550,19
4021180,19
4068459,2
7221739,2
7103362,14
8102084,2
7153693,2
1502244,2
2210653,2
4070744,19
8000160,1
2202393,4
4104584,4
7116131,2
2101149,19
4023820,29
7053852,14
4080897,13
4501866,2
2003334,18
4078658,2
1540573,2
1520533,2
7052364,2
1505261,4
7219402,13
2012982,2
4122619,5
2216551,14
4028546,18
2011789,2
2211171,2
1504198,4
1511962,4
2208976,2
7204488,4
1516194,14
4030995,1
1512574,14
7212517,5
2221243,2
7213227,2
7223233,2
4080367,14
2012001,33
4030955,2
4027789,4
7115793,4
2219890,2
1540739,2
7035355,18
2103487,19
1505981,2
7153590,4
7106435,19
2019591,19
2229019,2
4078595,2
4022625,2
4020244,2
2222991,2
4020349,2
2217216,2
1503735,2
1520064,7
2006145,4
4028688,2
4024749,4
2105847,19
2100133,4
7215712,14
4028073,2
2236284,2
2014552,14
1503930,2
7155280,14
1505425,19
4062203,2
4081484,2
2011724,4
1505653,2
2211700,2
4031311,19
4023800,14
2200758,2
2105455,14
4117654,14
2001948,2
4116153,14
2009199,14
4112257,2
4513593,14
4109972,2
2214310,14
4068411,2
4076877,2
2005472,12
2214141,14
2235883,14
2231743,2
7005529,4
4066500,14
4501737,14
7214407,2
2001733,2
7151906,2
4024608,4
2012081,14
7109420,2
1503093,4
4027003,2
7152305,14
4508436,14
1513151,2
4063072,2
4025024,14
2218666,2
8102143,2
2230269,4
7211802,62
7052088,14
2001600,2
7150441,14
2002009,7
4024668,2
2219137,2
4071446,11
2211930,4
2220281,14
7219114,19
4022101,4
7151250,2
7219584,19
1516189,14
7206441,2
1520224,4
4024914,2
4020785,2
2018757,4
7202959,2
4026682,4
2007408,14
1542950,2
2234270,14
4112350,14
7213522,2
7100695,14
7106403,14
4025929,2
4021816,2
2235620,2
4100665,2
7150656,19
1507464,14
7152714,19
2015985,2
1507431,14
7204908,4
4069610,14
7037107,14
5000194,14
4507990,14
7203098,14
8100712,4
2200518,33
2236568,2
2015716,4
4066326,14
2234438,14
4112526,2
4024183,14
1518443,19
7152532,14
7203591,14
4020934,14
2007807,4
1507453,4
7051167,14
1517439,2
7153665,19
7111228,61
1507084,1
1519759,14
2208309,19
4027251,4
2205860,2
7226156,2
4077456,2
2005515,4
4021877,4
4110146,14
2310126,14
1507199,2
2014846,14
4029943,4
7151765,2
4076977,2
4121659,4
4300659,2
2212165,14
7153666,4
2101393,2
2233286,2
4084331,14
7200981,1
1518434,19
4085605,2
7105954,7
2202141,4
4330358,14
7117784,4
1517357,4
2218701,56
7155084,19
1508500,9
7152592,19
1503644,2
4076780,2
4081008,2
7209118,4
1008776,113
4069757,2
7100912,2
2207177,5
1511955,4
7206934,14
2215420,14
4021554,2
4305137,2
2221322,14
4024498,2
2012807,4
7151972,14
1503462,4
4509798,1
7219828,4
1515000,14
7154189,4
2228677,19
2104132,14
2200839,14
4025660,14
2233492,2
2238295,2
2207979,2
4111528,4
2101202,14
1516325,14
2010820,176
7151496,14
2233778,2
2232648,2
7210916,13
7214898,11
4114611,2
2019857,2
4020239,11
2206144,2
2218898,2
2228986,14
4024733,2
4074558,14
4069441,1
1520636,4
4081088,14
4021301,14
1506702,4
2019634,33
7054190,14
1503069,2
2004966,4
4028278,2
4029316,4
7219801,14
2000374,4
2237155,14
4028504,4
2206667,2
4066629,2
7029998,2
7154923,4
2231034,19
4324444,2
4026307,14
2224545,14
7152046,2
4022086,4
4022467,2
1542284,14
1519961,4
1542684,2
4021339,33
7202511,2
4028579,2
1504903,4
2009608,4
4026461,2
7225382,14
2010302,62
7210018,14
2235584,4
4081861,2
2240139,2
2214945,2
1542393,4
8101174,4
7150793,2
2234540,14
4338286,2
2232130,4
7014250,14
7152130,1
4022657,2
2220722,14
2219531,2
7054606,2
2236196,1
7152900,14
2200184,4
7218455,2
2236830,2
2100608,14
2201058,2
2101061,14
2102960,14
4029637,29
4074432,2
4025411,4
7150980,2
4022292,19
4027243,14
4024777,4
1507109,2
4062297,2
4061653,14
7150568,14
7220579,14
4067757,19
4075276,4
4117975,4
4510572,14
4028966,2
4026217,19
7213378,2
7212214,2
4071382,14
4502585,2
1520479,14
4064304,19
1100244,4
7100259,2
7117273,2
2203034,14
2010145,4
1516423,2
4315285,2
7151724,2
7205666,2
1543661,14
4110556,19
2229781,2
1508642,2
2211941,2
7003175,2
1513532,4
1508968,19
1507182,14
2237362,2
7153297,14
2236360,2
1543485,2
7153627,14
1502284,1
7219855,14
7150862,7
2017031,2
4508226,14
4506871,2
7208828,14
7108734,14
1516390,14
2008994,4
7003211,62
7205400,62
7151999,2
7019820,33
2105109,19
4020616,2
4029798,2
7153086,14
2300009,2
4027398,4
1506928,2
7103922,14
2222874,36
2015486,14
9011066,14
4504973,14
4069140,14
4504593,4
2018689,14
2201020,7
2011628,14
4120463,4
7226282,2
1504225,4
2223203,14
4030415,19
7151173,4
2213466,9
2300011,2
4024928,2
2017484,2
7153486,2
7218502,2
4069146,2
2216610,2
1516154,4
4115201,4
1503400,2
1504087,14
4023925,4
2227832,2
2233064,2
4029821,2
4029077,4
7102160,2
1503759,4
4060666,7
7205282,14
7150470,2
2226260,14
4112055,14
1505594,2
2236394,2
4510497,2
4029093,7
7101564,19
7206867,14
7210229,2
7152072,14
1503827,4
2225617,19
2209169,2
4062227,4
2104783,19
4031100,4
7111888,4
7155213,4
2202094,2
7152740,14
4078891,2
7113018,19
4025830,2
2200273,2
7027128,2
2204457,5
2239325,2
4118863,2
1504143,14
4503670,2
4021746,14
1505350,2
2202374,2
7214508,14
4030225,14
4068045,2
1507744,2
2223224,14
7225495,14
7112517,145
2201049,7
4332577,19
2219176,2
4029505,14
7207764,2
4020473,4
2229458,14
4025808,2
1504127,19
4030211,4
7214500,14
2201025,2
4082503,2
4020731,2
7107085,14
4507089,14
4029061,4
2214462,2
4025035,2
4500431,2
2100673,14
2235810,2
2233072,2
4029825,14
4026922,14
2235699,2
2211807,2
2014265,4
1528657,72
7034617,2
2238313,33
2010679,14
4506149,4
1518471,14
4501919,2
2012758,2
4319947,2
2205454,14
1542705,4
2019206,2
2215335,2
4028022,1
7107445,4
4000461,20
1514880,2
1507425,2
4000459,2
7151214,2
2222078,2
4117094,62
2100168,2
7104547,4
7154795,2
4067902,2
8100212,2
2013804,7
7153314,14
4110489,2
7153660,2
4025691,4
7100267,19
4060844,14
7016137,2
4079166,2
7051845,4
2101889,14
2200734,14
7220020,14
7154984,2
2216868,14
2235597,2
4109054,4
2202343,4
8100648,2
7216497,4
1504876,19
2201096,19
2105849,19
7210454,14
4074004,2
4021438,2
4024037,14
4104445,14
7051496,11
4028175,14
7153802,2
7152126,4
7154587,2
7111222,19
2226802,2
4313586,2
1516523,4
7206221,60
1502903,33
2233756,4
2205468,14
7150076,2
4071515,2
7150415,1
2221417,33
2018420,13
7109725,2
1504887,2
2015520,2
1513077,4
4077821,2
2008704,4
4505259,29
7225638,2
1507217,14
4026862,4
4020129,14
4021202,2
1506562,4
4071996,14
2014143,14
2209592,19
4341214,14
4502874,2
4028239,1
1501810,4
4025721,4
2236860,19
2210569,2
2213292,2
1516386,14
1507339,4
7222506,14
7154622,4
4069463,2
7204910,4
7151247,4
7153200,2
2233054,62
4029172,4
7210615,14
1511811,14
4116727,2
2008559,9
2203183,2
2104254,1
7150430,14
4506052,14
2217099,2
1506676,14
4083195,2
2219325,2
2239199,2
7153313,2
2009692,4
2221238,2
2202646,14
2201839,14
1507433,2
4072033,4
7052664,2
2310114,14
4503598,2
4072582,2
4031815,2
1517917,14
7203483,2
4304134,2
7151929,2
2010775,19
4511431,4
4077059,2
4503049,2
7224887,19
7150506,14
2235243,2
4023962,4
4023595,2
4083388,19
4023491,34
7207882,2
4023593,4
4022182,14
7203574,14
7108563,4
4027988,4
4073112,2
7154601,4
2214805,2
2201193,2
2208231,2
2014866,5
7101893,2
1540614,2
7107534,2
7115491,4
1520231,2
1502984,14
4028049,2
2003561,14
4023130,2
4026009,4
4339989,15
2208520,2
4023306,2
7214488,14
7150341,18
2004657,2
7223227,2
4029377,14
1543825,2
2014649,2
7225616,14
7218807,2
4513107,13
4504000,2
1512057,14
7153946,29
2213556,2
2236654,61
7151011,2
2008419,14
2006811,2
2211048,2
4501924,2
2235852,2
7054714,2
4021808,2
7151922,14
4024393,4
1503441,14
7015804,31
7102713,2
4120971,2
4060606,2
4109539,2
2014672,2
1515021,4
1507584,2
2006749,14
2224407,2
4024879,2
2200578,2
1506239,2
5900033,14
4024570,4
4029234,14
4027740,61
1502468,2
9011440,113
4512057,4
4030299,2
1502964,2
4072794,1
1517222,14
4025690,19
4307284,14
2005734,19
4081964,2
2223141,2
4123236,4
7113013,2
2210562,19
4030611,2
4512117,2
4025500,14
4065687,2
7212127,14
1515588,2
1513235,4
2230674,14
2006858,2
4022691,2
2205879,2
2233558,14
4026524,4
2225832,1
7220777,2
2214464,2
4107370,14
4076100,29
2016108,2
2210412,14
7054722,4
4022606,2
4511716,2
1507207,2
2219927,2
7206945,4
2207031,14
1518838,2
2000474,19
4512788,2
4102744,2
8101118,14
1518961,2
4063305,2
7115979,2
2206231,4
4021821,19
1506520,14
4028216,2
4081006,2
7030021,11
2100350,61
2221925,4
1503447,4
2216206,33
4025889,4
4023165,14
4084558,2
7202386,11
4069121,2
1516925,2
4121851,4
2235999,2
2232471,2
1503104,1
4113362,4
4026542,4
7207558,33
7106806,2
2235656,2
2237843,4
1516526,1
1506210,4
2232260,14
2100795,11
2239994,19
4509673,2
2231568,14
1542859,2
2237927,4
2205701,14
4083554,4
4021409,4
4512561,2
4067316,2
2228828,14
2012583,11
4026678,15
2239851,2
4500335,33
7152128,19
4029041,14
4025682,14
4502006,2
2207293,14
4064449,2
2001865,4
1507532,2
1506570,4
4083772,2
7221188,2
7216706,62
2232145,19
2007009,4
2300454,14
5900001,173
2010507,2
4508645,2
4026507,19
2020575,14
7216065,2
4084636,2
1542738,1
2000160,2
4062241,14
7106822,4
2105103,14
2005606,62
4030009,4
4071854,2
2100603,14
2228950,14
4075500,2
4063189,2
4028508,14
2229067,2
7220085,2
4343606,2
2208549,11
4066538,2
4075969,2
7218374,2
4119024,10
4062245,2
7153444,14
4064310,2
4021508,4
4123179,15
4503550,2
7204268,4
2221705,2
2004247,2
4031924,19
2233704,14
4026652,1
2226155,14
4027608,14
2222007,19
2009703,14
4335262,14
1540617,7
1514325,14
4023699,14
7015844,2
4079412,2
2230377,2
4031083,14
1503101,2
2201723,14
7213765,2
7225886,19
7216063,14
7217146,14
4027062,33
7103919,4
1504005,19
2216167,14
7150987,2
4030408,2
2223860,2
7154769,14
1513769,4
4024841,62
4085862,2
2009553,14
7209247,19
7205833,14
7115578,14
7151188,4
2227397,2
2216273,4
4062309,2
4029916,14
4112732,2
4027403,15
7204665,14
4023546,2
2015749,1
2012148,2
4503641,2
4060461,14
4028248,2
7154763,4
4075364,2
2206181,19
2236791,2
2224643,14
7154450,2
2227401,19
1503371,2
2216146,2
4504085,2
1506468,2
4024784,1
7150542,2
2300303,29
4066256,2
4028588,2
7118596,2
2100606,14
2010109,14
7116256,14
7154655,2
1515091,14
2014391,14
4115999,4
2220770,4
7200459,2
7151943,2
4022239,4
4508681,14
2238762,14
2005061,2
4027605,76
7212008,62
4064336,2
4072119,11
1520293,29
2233430,2
1520754,2
4068626,2
4076846,2
4513111,14
2000514,2
2230875,4
7105918,14
2208544,14
4029383,2
7117403,2
4513790,2
2015621,4
4027225,4
2005880,19
7152403,2
2005533,4
7213057,2
7153626,14
4027090,4
4021642,14
4108808,2
7010769,14
1507324,4
2203591,2
4020432,4
2222905,2
2209193,12
4508326,14
1504357,14
4030053,4
7154784,2
2210974,4
1505218,4
7150855,2
4103911,160
4023617,1
4026747,14
4505740,4
2215984,2
4023476,14
2018928,19
2216834,1
4072694,2
1505581,19
7153588,14
4029342,2
1511803,14
2102181,2
2015149,4
2207070,11
4069214,2
2105961,2
2020522,4
2221675,2
2104630,4
2227083,2
7027473,2
4111185,2
2200890,2
7204821,2
2000721,4
7206440,14
2233071,2
4507391,2
2202530,2
2218003,4
4023648,4
2020507,2
7203649,2
4114973,14
4026314,2
7008472,2
4082946,2
7154445,14
4025684,2
7028178,2
2001987,1
4024390,14
7050148,14
7150254,2
1516197,14
2239345,2
1503258,2
2201744,2
1520414,14
4021090,2
2229011,7
2233137,33
4075914,2
4028524,2
4068497,2
2020181,14
2001563,2
4022223,2
4064685,14
2200204,2
2240394,2
4506455,2
4073680,2
4023261,19
2100604,14
7213315,2
4020832,1
7152032,2
2225615,4
2105031,2
2100146,4
2224009,4
7213590,36
4324043,11
2221218,14
1519800,14
7220056,14
2211702,7
4105932,2
4029470,4
4028528,4
7027051,160
4073447,2
2201894,2
2006612,14
2229123,29
7036389,14
4112655,4
1542382,2
4309744,14
4029944,4
1507452,4
2220775,2
4027029,4
2015161,14
2209765,19
2208058,14
7206740,4
1502585,2
4023003,2
4029854,14
7211358,14
4068004,14
5910043,14
2106004,4
2224076,14
4076129,2
7153771,2
7208267,14
7151548,14
7224725,2
1507375,19
4082549,33
4304453,2
7106431,19
2018247,14
4308321,14
1502289,7
1518073,5
4065378,14
2214732,7
2204529,145
7204347,5
2005234,2
4022443,2
