cif,a,b,c,alpha,beta,gamma
4321431,21.5029,13.9235,7.9894,93.8444,93.0429,91.6128
2207495,10.8204,10.6103,9.5604,99.0699,99.0416,103.4274
4071850,10.1324,9.6364,9.2758,104.3438,103.0311,98.3054
2008367,8.8279,7.3599,6.6937,94.5503,94.8932,94.0079
4070529,8.8192,7.2009,6.2374,95.4939,95.7077,93.3606
2206409,10.6363,9.8201,9.0616,91.0482,90.3922,91.4956
2008616,13.7705,11.9626,9.3699,93.8281,95.0826,90.4581
4114387,19.8303,9.4412,5.3262,90.3757,85.0388,88.4161
2203219,10.7723,8.6594,6.2319,94.8832,95.0639,92.905
1505373,13.3854,10.4158,5.8103,90.878,90.2923,92.095
4117610,18.3684,14.6948,9.3887,94.1683,94.0943,92.6329
4030612,12.063,9.0846,6.0665,93.7735,94.5968,92.0738
7204487,10.4532,9.1861,8.7005,103.7396,104.147,99.6788
1507585,10.7622,10.1557,9.8654,89.1979,88.7891,94.647
4066776,18.9428,8.4616,5.6553,93.7661,89.3906,89.4737
4313816,17.1651,10.4909,5.5237,91.4684,87.6021,90.0379
2000440,19.4536,9.2078,5.3319,94.7616,88.4925,91.8735
4312213,10.0164,9.5413,8.5561,91.9719,92.577,88.2792
4020874,21.4446,15.5219,9.2525,93.3194,91.2883,95.6788
1507367,12.7504,11.8428,7.355,92.8435,91.3229,104.6829
2201020,11.9537,7.6688,5.925,95.9701,92.3225,90.5686
2006090,18.9059,11.3295,6.6969,92.3883,87.4336,89.878
4313817,17.0731,10.4735,5.4781,90.7469,86.942,89.7334
1515436,13.2029,10.9742,5.8956,90.8781,89.6318,94.0365
2201739,12.3336,8.8627,5.2557,93.5951,94.0773,92.027
1501685,7.9017,5.6926,4.7005,96.104,97.1271,94.2869
4503862,23.8467,7.6212,8.0827,101.4034,93.1175,85.9791
1504837,13.7736,11.7385,10.685,99.8592,102.2002,101.9327
2100385,14.857,11.462,3.7728,79.7776,77.9738,85.2369
2203007,16.3432,8.1552,6.9019,92.68,90.2978,86.2776
4082978,13.5862,11.6156,7.4911,92.5374,90.2333,92.0742
2233180,14.5667,8.7232,7.1971,93.5335,92.9806,88.3439
2018818,9.6516,8.8058,7.8154,91.8139,92.693,91.4779
4508228,13.9531,12.8539,7.5431,93.2626,89.3351,90.7001
4064517,10.1504,9.7081,9.0546,102.6984,102.9104,97.3188
2212630,13.7281,15.7878,4.0773,61.5343,71.8685,79.6402
4067748,15.8033,9.8729,8.6214,92.5471,93.0509,91.4818
7151882,12.6599,11.0809,7.0665,92.559,89.7348,89.7265
4508232,14.1729,12.908,7.3515,94.8268,90.372,90.9419
4113025,11.007,9.5946,8.1638,95.9957,97.6084,96.6842
1504993,12.1415,8.2445,6.0355,93.0913,92.576,91.0743
2201930,20.5011,9.2243,8.723,91.5404,92.8721,90.0327
2221250,11.9643,10.3887,6.2665,91.63,90.4368,94.5584
4085691,22.7212,15.4754,8.651,92.2029,90.7907,93.1705
7205616,9.2283,7.905,7.1051,93.3143,93.8613,92.7022
2215314,10.1518,7.6406,5.0324,95.3502,95.5947,92.9104
4113606,16.5941,14.611,9.3948,90.0816,90.2556,107.265
2226640,12.7149,9.4293,8.1765,92.9089,94.1517,91.5241
4077833,18.1836,10.1969,8.6194,94.4215,94.0413,92.4194
2208103,21.4307,9.0744,5.7829,93.4283,91.4246,92.3052
4327741,26.446,13.3271,8.0564,94.4781,87.4632,93.1753
4029274,10.2589,9.805,9.3891,91.1966,91.1347,92.5639
7220310,16.3522,10.3071,6.3987,92.4603,89.3742,89.9481
2003470,14.0085,7.7334,6.5442,90.0866,90.6379,87.2723
2013302,23.2788,8.1088,7.7694,93.6681,92.568,88.6196
4086231,23.6396,15.5924,9.0348,92.2029,91.3653,92.6083
7211896,18.8669,9.7416,5.5102,89.9459,84.8916,88.8673
4312353,16.9398,15.0923,10.4591,89.9447,90.933,104.2443
1512591,23.2194,8.1629,6.9332,94.848,88.0457,84.9243
2213131,17.5426,9.4892,4.0423,87.3861,81.5362,89.8523
1545230,16.6529,10.9548,7.1883,93.4533,90.2935,90.1923
4023611,13.6052,11.8452,5.742,89.4107,88.0883,95.0731
1520735,13.9449,10.99,9.486,90.8262,91.6734,92.0445
1501841,14.7726,13.6098,4.3199,79.4585,83.6008,88.753
2201144,14.4617,9.303,7.9417,91.8913,92.7813,90.9076
2220132,9.1274,7.7819,7.2664,96.751,97.966,98.3662
4064018,10.9394,8.6303,7.7453,98.2121,100.0922,98.7307
4030976,12.6729,11.342,6.2606,90.6203,88.8969,96.5828
7106434,16.8853,11.3587,3.9352,89.8511,80.6962,88.3415
7208577,14.3516,12.4007,7.8231,94.448,91.6381,90.9279
1512325,20.2805,7.8816,7.2228,92.8625,91.7693,88.8032
2239902,16.8791,9.3491,8.1645,93.8329,90.9373,89.8378
2211383,19.3865,17.6334,8.9453,91.0796,92.2062,92.2268
2236842,10.7823,10.2786,9.4237,89.3457,89.1693,96.5813
7014148,17.0324,8.3815,7.3846,92.8614,90.9018,89.1261
4069753,17.5752,15.0732,9.2551,91.021,91.8259,95.9814
1506907,21.2326,12.5894,6.5994,90.7631,88.5385,89.3428
2105928,13.5015,12.0489,7.741,92.9478,89.8186,91.2006
4112309,16.3399,9.8822,8.6888,94.1562,93.5942,91.5943
1505311,14.2949,9.4386,8.6001,92.3566,92.2884,93.4445
2020128,23.1075,11.0027,9.8535,91.8244,91.7949,91.809
2210043,23.856,8.1581,3.9202,81.4675,59.6869,85.0116
4343945,8.9028,7.0747,5.0213,95.8382,95.9396,93.7222
4116809,12.7966,9.934,7.6011,94.47,94.3873,94.6652
4027972,10.3134,9.4338,8.5683,92.0845,93.2491,90.2695
2007784,16.7861,13.5839,7.0108,93.7208,90.8057,102.0051
2013113,13.5987,11.9454,7.5031,93.8734,91.3531,90.7108
4031897,18.7758,15.6483,6.612,92.881,90.5815,89.7845
2224959,13.9472,11.2043,5.9795,91.876,89.6228,91.237
1505065,17.9534,10.242,4.0883,81.5739,70.8695,86.6957
2235898,15.8873,12.813,6.3352,93.5108,92.2634,88.681
4114720,21.3751,6.9477,6.3346,94.6259,91.2799,84.892
2101112,12.0592,8.5143,6.8335,92.4644,93.5773,90.2987
2226151,17.8336,18.1129,4.7351,81.8436,82.9919,87.4885
4101104,18.7346,7.5329,7.1942,91.2399,89.1758,86.8712
2020314,26.1551,8.266,7.6665,93.2317,93.2896,86.8641
4321222,14.5169,12.4816,8.469,92.931,91.7022,99.9525
7221569,16.9092,8.9434,5.8676,92.0766,89.0733,88.419
7200918,16.7186,8.3153,5.8141,93.349,92.595,89.8582
2227906,12.0744,10.882,9.8725,92.7901,93.654,92.8368
2217802,16.3057,8.1567,7.1974,93.8122,91.9422,88.3195
4330102,18.1711,16.3876,11.58,91.8775,93.7015,91.1112
1501693,7.8722,5.8254,4.6776,96.8295,97.5559,95.7203
4508020,15.3405,10.1088,5.2994,92.1707,89.0075,89.9815
2218276,29.674,10.2422,7.0826,92.3544,83.8024,88.2898
2227807,19.2678,9.2035,7.6939,96.0207,92.5829,90.0264
2238611,16.27,9.4536,6.0591,90.3402,90.1873,89.3723
2221719,17.1286,15.5041,7.9093,91.2364,91.6286,91.8025
2014570,14.2499,10.0591,5.3458,90.4962,91.5261,89.7058
4082948,14.8131,13.5996,12.4119,88.5096,89.937,97.4412
4072140,12.1874,9.7879,9.0093,90.8374,91.5822,89.7594
4030598,19.5684,7.2428,6.6728,95.1536,91.9732,87.3125
1512152,12.7385,9.0867,7.889,94.1112,93.0857,92.0076
4510139,13.2904,12.2773,12.2953,92.136,91.3852,89.0388
2238146,9.9307,9.0276,7.9548,93.1226,95.1835,92.5958
4023302,12.2384,11.0233,7.6329,92.4468,90.1545,93.3085
4062959,14.2307,8.854,7.636,91.5406,92.4753,88.7858
4024504,17.7744,9.8214,5.1348,88.9117,82.2541,87.4763
4503346,25.8963,13.1403,7.5281,95.6334,87.9319,90.7366
4504756,16.1901,10.5018,7.6964,93.9546,93.9252,92.0755
2205662,9.7397,7.1964,6.0535,94.0237,95.9992,93.1142
1506107,9.9118,9.0613,8.5696,102.2997,102.8481,99.6066
2200099,13.3132,11.2394,9.9372,97.4779,100.465,98.2556
4301456,16.339,8.3529,3.4791,90.4481,82.1556,87.7626
4021508,15.8464,10.7055,6.2881,91.9196,90.4744,90.8754
1540616,10.3179,8.1406,7.2887,94.3473,94.8135,93.7377
2208989,18.8939,14.9268,7.6865,94.0686,90.8834,92.2415
4504031,16.8998,13.9939,10.3141,92.7828,95.2551,91.8172
4316906,13.4793,7.5515,4.0553,94.7656,94.7011,92.0124
2213135,12.8425,12.0615,7.6771,93.6394,90.5767,91.7119
1520118,15.6184,14.7164,4.2013,83.9623,85.0389,89.9373
2014252,8.5676,7.758,6.658,94.1543,94.0394,92.7742
2202792,22.2037,7.1101,6.1167,93.2581,88.4201,85.8174
2001677,11.4347,10.4453,9.611,90.2687,90.2521,88.7849
2209871,9.9859,9.1096,8.6171,101.1639,102.3354,98.9148
4086930,19.8333,11.6522,6.8025,93.4094,88.1619,90.1079
2004735,20.3828,9.2272,4.6862,94.6651,83.1829,91.0502
4024125,15.1679,10.4598,8.2393,95.4864,94.2088,90.6793
7217713,19.5034,9.2125,5.2612,93.6126,88.0955,91.119
1516758,15.2727,9.9026,9.1062,92.4362,92.232,91.6755
4305306,13.988,12.2085,11.2357,101.5037,101.1906,94.982
4103461,16.6271,12.5243,6.8645,93.0478,89.7663,89.7285
4060204,23.236,8.7435,4.7907,91.4381,83.0558,86.7847
4022972,8.3749,7.2024,6.6413,95.779,95.4315,94.5759
7213463,16.8834,9.3494,4.2982,88.4213,81.1154,90.4026
2227870,10.3059,7.4235,6.6457,93.8121,94.6743,92.9852
4102216,23.0204,9.0343,5.1048,92.0144,83.9967,89.9464
4114328,13.1575,8.643,7.9521,93.4048,93.3024,89.1356
7033412,18.1292,17.9677,14.9634,91.1834,88.1577,89.8439
1501687,7.8479,5.6873,4.725,96.0103,97.1324,94.3744
2101434,18.3234,12.7691,7.6041,91.4278,89.4374,93.1976
7111389,9.8729,7.9154,7.3075,94.3396,95.4424,94.2669
2018728,8.0211,6.9258,5.9224,95.2289,94.4656,93.6582
2102235,26.7374,12.6544,7.633,94.5153,87.9197,90.5846
2230384,14.1307,8.173,7.028,93.5624,92.9555,87.1852
4062984,11.3821,9.7605,8.012,95.8977,96.2081,96.854
2236097,10.1258,9.3233,8.9225,103.8733,104.2269,99.4248
4032148,7.9315,6.9375,6.2594,95.6784,94.5802,94.162
4029069,28.705,8.6232,5.9443,95.0046,77.2703,88.6295
7151164,12.8389,8.9837,5.7693,94.6491,94.7043,91.8846
4021618,12.8205,10.6575,7.555,92.2528,89.7764,90.9685
4500612,13.2175,11.6783,5.9364,91.2477,89.1758,93.3444
1506290,10.326,9.6399,9.0237,104.417,104.5263,100.2748
2229494,12.4742,8.1469,6.6585,93.8243,93.1161,90.9962
1518393,13.7751,9.2108,7.9183,93.0606,92.8501,91.3262
2010309,18.7367,10.2797,8.6078,93.5636,94.1586,90.0828
2228175,10.6479,8.8386,7.0034,92.9147,92.8601,91.7807
2240434,11.997,10.951,10.0817,89.9211,90.1222,87.3206
1505427,16.7134,10.3836,5.5951,91.9789,89.2091,89.9429
4341670,15.7769,13.6682,9.6115,93.0052,95.6154,90.6481
2009281,12.9437,10.7856,8.6335,95.4564,95.9768,95.9206
2224525,14.3811,9.4239,5.9669,90.8627,93.3314,90.6689
2012906,12.8658,11.0991,8.7448,91.0323,91.1748,91.4927
4062047,14.7339,10.9059,8.6348,92.7435,94.1967,92.5649
2216425,17.4981,11.4646,5.3636,90.3191,88.8259,89.6231
2005187,8.2642,6.9038,5.9959,95.2237,95.1492,93.9901
4022481,19.0069,14.0536,8.4056,94.1863,94.2878,91.8318
2239866,12.3058,11.0752,7.5631,93.6243,91.2455,96.9397
4027518,13.1673,8.4716,7.656,93.0429,92.7292,88.6515
1516326,16.5711,8.7354,7.6018,92.8472,90.603,88.7463
2204684,14.7138,10.0634,8.6725,94.9923,92.3125,90.6006
4020878,12.0546,11.3521,5.9799,88.9587,86.1589,91.9604
4078105,19.14,16.6072,10.5449,93.0687,93.7106,91.5034
2100036,11.4322,10.3879,7.4279,91.8219,89.0542,94.2232
4505760,17.9435,5.8629,5.2515,91.8635,91.0601,85.5401
2228879,19.5296,9.5512,7.0288,91.6395,91.9077,88.9059
2203857,11.995,8.1979,6.8208,92.734,94.2637,91.6098
4065149,10.727,9.6703,8.6578,92.6396,92.9398,90.2172
4022057,13.5983,12.2679,3.9556,73.882,78.4356,84.1602
2217205,14.6403,9.2513,8.2418,94.6729,93.7833,92.4379
4076299,18.944,15.8934,9.7643,93.4193,92.5063,92.4602
7000100,16.4411,7.4541,6.3746,93.536,92.77,87.0882
2201064,19.9014,14.1893,11.9073,91.049,93.2647,90.8459
2102022,16.9061,10.0002,8.8462,92.2839,94.0787,90.8601
4071137,20.6192,15.536,9.1393,92.1569,92.2356,93.8435
2218589,16.3796,9.8369,8.5178,95.1919,93.5019,91.0925
2004706,12.5268,8.9574,7.6827,93.3419,93.2139,90.1446
4078062,18.981,12.8366,11.8338,90.0454,93.9984,90.7679
1512082,19.2484,14.7666,9.0864,93.0491,94.319,91.9994
2015289,10.9961,9.4501,4.4228,91.4826,92.7795,92.228
1545030,13.0518,8.7242,5.6737,94.1893,93.6284,90.1425
2221617,13.4505,9.9067,6.6307,93.8395,93.1546,90.7659
2014143,20.8863,8.8616,5.3044,94.5684,88.5468,89.5877
2213859,10.4679,7.4124,6.3711,93.8592,94.679,92.5916
7152118,10.3444,9.3464,6.0416,92.6535,92.6732,88.815
1505297,19.7114,11.4456,5.4465,92.5183,85.4072,90.8722
2105819,14.5224,12.993,8.4144,93.3955,92.4511,92.6553
4313590,13.3763,10.869,9.8325,97.5783,100.4036,97.7904
4061349,12.3396,8.6737,7.7855,92.6705,93.099,91.4873
2239409,15.4277,13.4249,9.4092,90.4693,92.5106,99.8118
2008560,13.225,8.1369,6.5618,94.1591,92.0775,87.547
2014865,15.9873,10.1056,8.8202,92.9556,93.408,91.1419
4506872,19.7297,10.7288,7.3907,94.4524,91.185,90.245
7005528,11.8075,7.7724,5.9126,93.309,92.5109,91.1678
7206519,10.8109,9.1291,6.4625,93.4526,93.9757,91.6678
4077539,14.3767,11.8902,10.5142,98.3451,97.6656,93.6689
4020778,10.5295,8.47,7.4073,93.7052,95.445,93.9782
2211210,10.7675,9.7496,9.1638,92.8432,93.0934,92.2489
2101089,9.3538,7.8376,6.9369,94.9005,95.4286,95.7465
2240542,22.1645,6.9173,6.4359,91.3679,89.0803,83.4436
1519868,19.1849,8.2638,4.9042,96.9548,85.6699,89.4345
2232424,15.7191,11.6844,7.5394,94.297,91.6511,99.8279
4307450,13.9347,12.9679,10.6834,91.2819,91.8998,91.1808
4024718,21.2707,12.2685,7.0783,92.2507,90.2592,90.8161
2007227,10.7841,7.2802,5.8655,97.5639,92.813,92.7386
1501876,21.0675,11.6885,7.2533,93.121,90.6648,90.7117
4028302,10.5057,10.2178,10.4863,87.3735,86.8962,91.4509
4505215,12.9452,10.065,4.6979,89.548,91.5943,91.1288
4022989,13.7241,9.0444,7.8854,96.5439,93.9724,89.4189
1505156,15.059,11.8115,4.7751,84.7504,84.4361,89.2003
4304202,16.9147,14.9137,11.0942,88.9897,92.6011,98.934
1544398,14.86,9.1368,7.5721,92.6992,92.8552,90.4178
7115541,14.6749,8.8291,5.9185,90.9499,92.0115,90.8671
1507824,10.061,9.6171,9.2238,91.6691,91.4772,92.2634
2241129,11.5172,10.6987,6.5346,92.2383,89.3728,90.7269
2218919,13.1575,10.6804,4.2847,84.3211,87.6666,89.2103
2217988,26.4556,9.5939,7.1692,96.1486,87.9356,89.0753
1502578,9.71,8.4876,7.7457,93.6974,94.8469,93.5123
4112245,12.5036,9.3807,8.1711,92.4179,93.0308,91.4947
2000577,11.3407,10.1979,7.2979,92.4443,90.2417,94.1221
2235694,18.02,9.155,5.7295,91.5059,88.1506,88.6332
2207607,16.9906,9.4858,7.273,93.8834,90.7409,89.9964
2001235,12.8252,9.6784,7.8075,93.2508,93.391,92.0857
2216418,15.7986,11.8635,11.2925,92.6124,93.961,90.9991
7150719,10.1993,9.2643,8.1614,97.6525,100.278,96.985
7218172,7.052,5.8403,4.545,100.4663,100.4417,100.9012
7154989,16.251,7.6785,6.9557,93.6157,91.3242,86.2664
4021760,12.1538,10.9549,6.3048,92.3682,91.689,105.0037
2232351,21.1174,13.0249,10.7238,91.5087,92.9142,90.8143
2011292,12.0503,7.7258,6.176,93.7785,93.3143,90.3907
2239013,13.64,8.2153,6.896,90.7837,92.1712,90.2929
1506296,12.1324,10.4901,7.8146,92.6046,90.0849,92.578
2227318,10.7933,10.2345,8.5809,99.516,100.435,105.2764
4114408,13.849,14.1323,6.9007,95.6316,88.5003,112.4858
4307356,12.1443,11.1619,8.2013,90.9702,88.6298,91.1619
2013370,11.069,7.3173,6.6267,93.9824,94.9362,91.6329
4301667,12.7874,12.6018,11.9303,106.0801,101.3272,101.8517
4305446,16.9258,14.0734,8.2191,93.8299,92.734,92.4246
2216796,14.9147,12.5046,4.3608,79.9688,81.8479,85.3771
2105613,12.8836,9.4561,4.104,89.4729,92.6129,92.1606
2208314,13.0287,11.6939,7.5276,89.9501,90.4623,102.2691
4081240,13.594,9.0235,7.0416,92.208,92.7725,90.5883
2240632,19.2013,18.8757,10.2625,93.0017,92.0038,89.1042
1502119,28.0863,12.8253,7.6145,94.3668,84.9231,88.8942
7150832,10.1902,9.205,8.3684,96.0589,97.1578,93.71
2014812,19.1766,7.2376,7.0035,92.4581,90.9354,87.1705
4084705,18.0757,16.3429,9.2464,94.0977,92.7414,91.0563
7052605,13.5393,11.29,8.6917,92.126,91.8447,94.513
2015585,18.1368,10.3898,7.3463,93.3534,91.6393,91.1826
4078576,14.446,13.2663,12.7469,90.8533,91.0111,93.7567
4342430,11.2728,10.5912,8.9609,88.3178,87.298,88.7473
1543389,10.2955,7.7893,6.2261,94.189,95.3224,93.8189
1512737,17.6377,10.3897,9.4965,91.61,93.7902,91.4993
8102880,13.0773,8.4363,6.8284,92.3843,92.5759,90.8324
2219945,11.1912,7.7229,7.2612,93.9608,94.7175,92.7601
1100150,13.8647,9.9137,8.1791,93.3759,93.663,90.8211
4500642,13.0106,10.1483,6.4609,92.5538,92.2749,92.9688
2222407,13.6409,8.8768,3.8776,84.4809,84.3714,89.4355
2240964,21.6681,7.9867,7.2724,93.3402,91.6254,88.1456
1504915,11.9411,11.0991,7.9116,92.6355,89.4379,93.1521
4116342,15.3804,12.6229,7.4673,93.5355,92.1099,90.6414
2211991,12.6135,9.1446,6.0148,94.0937,94.0767,91.3825
2215304,10.274,9.0955,7.8404,92.4166,93.6916,91.6432
2206938,20.9979,11.7027,6.8577,93.8598,88.0473,90.7195
2240412,12.7949,10.2128,7.7531,92.7987,92.7731,89.491
2009010,8.3134,7.4824,6.8776,98.3081,98.6893,98.414
2013480,18.5571,12.0361,7.4706,93.2543,91.0434,91.2819
2217147,15.9902,13.7606,8.3209,94.4987,93.381,91.156
7110024,14.7733,10.7464,6.781,93.1259,92.0107,91.9607
2018730,19.4222,8.4021,7.733,94.0307,92.583,89.5816
2014289,18.12,15.2254,6.7701,92.3055,90.9662,89.5823
4326079,13.2325,10.8954,8.3259,91.5809,91.4947,91.7168
4070878,16.3136,13.21,9.5496,92.8463,92.8774,96.5164
7153597,10.235,9.7469,9.1822,97.672,97.095,96.2054
4027973,24.1221,10.7582,8.8669,91.5141,90.267,94.8848
2016287,11.5094,7.4355,6.4883,93.4527,93.2451,89.4752
2009267,24.6257,6.9776,6.7866,94.4262,95.3218,86.7249
1504129,16.1084,8.0053,7.1589,94.0805,91.8274,87.4363
2200590,11.5984,9.6997,6.2361,92.5831,91.9282,93.7749
4100735,14.6793,11.1551,5.5108,91.3239,89.5228,90.3146
4074060,19.6956,18.4343,10.3062,92.5788,92.1815,92.025
2218410,14.6624,11.7724,7.9384,95.9341,93.5988,91.1434
7118110,10.8735,9.9634,9.1685,92.2762,92.5646,95.5926
7153186,12.7678,11.4931,6.1164,91.7361,88.9306,100.4195
4503062,11.7947,11.0879,5.662,91.0685,89.3629,89.5486
4113018,10.3734,9.8514,8.9698,99.1049,99.5956,98.6466
4081579,21.4149,14.8915,8.1173,93.2329,92.5112,92.0052
2004163,11.8908,8.3238,5.4728,95.7486,96.6177,91.4261
2015444,10.3611,9.7918,9.0754,104.6449,104.5901,98.2221
4311810,18.1006,14.5774,9.2903,94.5804,95.5994,91.6591
2235205,8.3793,7.0574,6.1584,92.7913,93.2682,92.1491
2204120,12.4329,10.9102,7.467,93.0876,90.3042,90.7664
7154599,11.3597,7.7181,6.7907,94.1958,94.2336,92.4562
7054715,6.855,5.5359,4.4624,99.9332,99.4983,98.4228
4508945,15.1351,14.1093,7.0047,94.9567,93.4698,88.002
2104566,14.2938,9.6596,6.3594,91.9811,93.5683,90.7421
1543753,11.4643,9.9967,8.5878,92.2571,91.592,91.9332
2205705,13.7195,10.4783,5.1469,88.7269,89.2542,89.4266
2235867,8.596,7.7565,6.434,94.4567,95.093,93.0463
1503772,23.24,10.3169,8.9943,91.8545,90.0157,91.977
1511802,12.1312,6.8278,3.5082,97.8534,95.1147,90.5912
2231215,18.8737,11.3694,9.2203,92.3979,94.4243,91.9149
1540514,16.6402,9.1002,7.6914,93.9839,90.8076,90.0035
2200918,21.7847,12.8639,11.7052,91.2818,93.437,89.9827
4507353,14.2755,9.4207,8.6648,98.0046,95.8878,92.9634
4022007,19.929,8.0243,6.4487,93.6326,89.5923,89.0277
4021352,18.4212,11.8289,10.6209,94.5832,94.1135,93.6829
4104269,14.3901,10.038,8.6367,92.5855,92.8365,91.6851
7221610,14.2205,10.1924,5.896,92.3518,92.1892,90.8298
4510683,10.0998,9.7231,9.1407,91.8875,91.2288,89.6642
2233555,16.5003,11.9713,10.3628,92.6823,95.6546,91.827
8103228,8.4366,7.4833,6.4628,94.1128,94.4134,93.0434
2217859,13.6568,11.3895,7.8851,93.4984,91.3305,92.6642
4113908,11.2774,9.9456,7.1263,92.5735,91.8408,95.6921
1518570,12.7842,9.8041,8.5959,92.5085,93.38,90.5201
4329436,16.2422,8.6682,7.824,93.9859,91.5283,90.2171
4333890,16.0394,13.2896,9.0698,95.8324,96.8243,89.9311
4070479,13.0191,10.9222,7.8732,92.6001,90.9138,94.0398
7151973,13.128,9.9669,7.5471,91.844,91.3578,103.9178
2010062,17.503,9.3051,8.2435,92.4401,92.9528,90.748
2000008,10.7339,9.0982,7.4769,92.4338,93.6283,91.7138
2011698,11.3389,9.8924,7.1054,91.699,90.0261,92.1803
4340574,19.1034,12.697,10.514,90.4398,92.2428,100.78
2234810,17.9457,16.125,10.7168,93.9056,94.6489,90.5092
2018895,14.9728,13.3309,7.1703,94.4303,92.5996,88.8196
2206486,21.2965,7.3391,5.0954,97.7972,88.0432,86.608
2103718,10.2805,8.7178,5.0874,94.7778,95.1698,93.1678
4025111,17.4337,12.7909,11.5452,91.6158,94.2658,90.5799
4024334,19.9906,10.7355,6.8046,94.4718,89.2152,90.4952
4318953,13.8044,11.5916,9.534,92.2556,94.297,93.6232
2009173,13.7503,9.7585,8.0519,94.1987,92.5602,90.101
4334765,16.1849,11.8538,7.959,96.7685,94.7826,90.5
2213859,10.5215,7.4075,6.3112,94.0438,94.7752,92.5302
2221520,10.9071,7.6966,7.0349,94.2564,94.4895,92.2495
2235248,17.037,16.7105,8.6781,89.7774,91.9089,91.2173
2210731,22.954,11.0473,8.6809,92.8952,91.1644,91.5474
1543389,10.3077,7.8236,6.2617,94.2315,95.2658,93.9999
2206049,21.1157,12.4628,3.7176,89.0926,76.557,89.3354
2233462,11.7423,10.0609,6.7474,92.7493,91.119,89.6714
1503365,15.5588,8.263,7.3721,93.8112,91.8436,87.1735
4104512,11.4029,9.2386,6.1699,94.1884,94.9287,98.5471
2205413,11.4971,9.372,8.3161,94.1951,97.2981,98.4981
7200442,9.3537,7.5567,5.9143,94.2399,94.4971,94.4523
2231067,13.4956,11.0499,8.1456,92.7184,91.0775,92.2733
2013479,13.4135,11.97,11.1708,93.8936,93.5959,90.294
7202564,13.1902,9.0742,6.3884,92.9387,92.8796,91.4508
2212173,11.7311,8.6218,7.5237,92.7542,93.8594,91.3823
2201602,15.1581,13.5954,12.6314,89.429,93.4431,91.3553
7150081,11.9482,10.0215,7.078,92.3627,91.8974,98.7405
4319945,12.0025,11.1687,9.5911,99.8445,102.3653,107.2501
4500464,18.5418,9.714,5.2125,90.7492,84.2767,87.7439
2019681,16.9426,15.209,7.6813,90.9693,89.8082,91.2035
2012997,18.651,7.0627,6.6792,95.7203,93.02,84.5601
7154791,12.8193,11.5143,6.2065,90.6183,88.4364,94.4228
1503662,23.0148,13.207,9.0271,93.7007,93.1753,92.7608
4106174,22.9157,20.4268,9.2797,92.6733,89.2223,92.5581
4028479,16.7475,10.2234,8.4495,96.5716,93.9015,91.5947
2009805,11.9927,8.6414,7.976,91.825,92.3589,90.5672
4066090,10.4632,9.8714,9.0508,100.8475,101.2267,96.751
4024761,15.5504,11.4762,8.7532,92.6186,93.0185,92.0204
2229478,12.5006,10.5511,9.011,90.6987,91.1644,89.5005
4334074,13.4236,12.6365,11.8389,106.8178,101.6765,97.6454
4078698,18.1374,8.359,6.9144,92.3825,91.4135,90.1283
2239126,18.1093,9.4767,4.5824,90.9492,82.1021,93.6531
4312054,19.5884,15.4314,9.713,93.8234,92.8951,92.7645
7206785,21.8413,7.7242,5.486,94.0527,85.9181,85.9005
2201048,17.5399,16.7014,5.352,97.6935,90.5655,91.7744
4337270,15.0121,11.3644,9.1926,91.2169,93.2881,91.6671
2234137,15.8357,15.76,8.1577,90.1415,92.1238,90.3185
4082076,14.3016,9.3086,8.0017,93.8821,93.6174,92.395
7114640,16.15,7.9824,7.2447,94.3411,91.2309,86.2973
4062288,18.6832,17.4154,11.1866,91.4987,92.4262,93.5513
4060972,9.9905,9.3257,8.7315,100.1556,100.2073,95.0817
4302525,17.1246,11.7543,10.6531,92.671,92.11,90.4367
4077630,19.2664,8.3371,7.9211,93.8119,93.1348,90.6
4063731,14.2557,11.6705,10.1575,97.2679,99.2795,96.8804
1511801,12.1632,6.8725,3.5557,97.8076,95.425,90.6959
7214119,13.1059,9.7086,6.0506,92.3267,92.5042,93.072
4081211,12.8661,9.6872,7.0444,93.2114,92.306,90.4492
2233340,10.1413,8.3118,6.5126,95.1384,95.8812,94.6526
7210187,26.0213,15.2745,9.6448,93.221,90.6509,93.2095
